"","Yield0","Year","ID1","SeasPr","I.SeasPr.2.","CVPrec","Spell","Spell4","AvgTempK","CVTempK","Yield0lag"
"8-2002",0.81,"22","6",-0.296117552667216,0.0876856049976212,-0.130494468294754,-0.891439024338177,1.15926493687553,1.36008245245835,-0.191871329304645,0.99
"8-2003",0.72,"23","6",0.414473528205002,0.171788305582702,0.823908529266165,0.31643921677053,-0.38358713753788,1.36008245245835,0.403749033242668,0.81
"8-2004",0.99,"24","6",-0.868547960928276,0.754375560432666,0.287056843138148,-0.412452825277828,1.19689547527586,1.41561957333618,-0.0294294122462869,0.72
"8-2005",0.52,"25","6",-0.0830462340367096,0.00689667698767995,1.12215946600395,0.0734752027544108,0.707698476071608,1.38785101289727,0.18715981049819,0.99
"8-2006",0.74,"26","6",0.0911563531686622,0.00830948072300988,0.883558716613723,0.170660808360858,1.61083139767946,1.3184296118,0.0247178934398323,0.52
"8-2007",0.6,"27","6",1.63742515968125,2.68116115355718,0.525657592528378,-0.127837837430374,0.782959552872262,1.3461981722389,-0.137724023618526,0.74
"8-2008",1.49,"28","6",-0.115554627592276,0.0133528719579896,0.167756468443033,-0.690125984153392,0.632437399270953,1.23512393048328,-0.191871329304645,0.6
"8-2009",1.43,"29","6",-0.849466947319574,0.721594094588435,0.585307779875935,-0.218081614064932,1.15926493687553,1.41561957333616,-0.462607857735242,1.49
"8-2010",1.12,"30","6",0.452988907526271,0.205198950341844,0.46600740518082,-0.0723032056552608,-0.12017336873559,1.42950385355562,-0.0294294122462869,1.43
"8-2011",1.05,"31","6",-0.610954277210799,0.37326512884217,0.525657592528378,-0.00288491593636963,0.594806860870626,1.40173529311671,-0.6250497747936,1.12
"8-2012",0.45,"32","6",-0.189051865196165,0.035740607734149,0.525657592528377,-0.39856916733405,1.46030924407815,1.37396673267781,0.133012504812071,1.05
"8-2013",0.44,"33","6",0.201048857470631,0.0404206430902462,0.70460815457105,-0.176430640233598,1.19689547527586,1.37396673267779,0.078865199125952,0.45
"8-2014",1.22,"34","6",0.548040623465916,0.30034852496891,0.644957967223493,-0.190314298177376,0.707698476071608,1.3461981722389,0.0247178934398323,0.44
"9-1982",1.09,"2","7",0.00847196086428695,7.17741208860097e-05,-0.0708442809471965,0.302555558826751,0.519545784069971,1.58223093596961,-0.516755163421362,NA
"9-1983",1.41,"3","7",0.372424627845085,0.13870010342555,0.46600740518082,0.483043112095869,0.594806860870626,1.66553661728633,-0.408460552049123,1.09
"9-1984",1.2,"4","7",-0.762895681872685,0.582009821419989,0.167756468443033,0.149835321445191,0.519545784069972,1.66553661728633,-0.570902469107481,1.41
"9-1985",1.2,"5","7",0.13108514090539,0.017183314166186,0.167756468443033,-0.00288491593636963,0.369023630468663,1.47115669421397,-1.05822822028256,1.2
"9-1986",1.48,"6","7",0.911993290446713,0.831731761819823,1.24145984069907,-0.190314298177376,0.707698476071607,1.56834665575015,-0.0294294122462869,1.2
"9-1987",1.1,"7","7",0.6678269866761,0.44599288413288,0.585307779875935,0.198428124248415,0.93348170647357,1.7349580183836,-0.570902469107481,1.48
"9-1988",1.25,"8","7",-0.161843753198572,0.0261934004494002,0.167756468443033,0.108184347613856,0.105609861666373,1.7349580183836,-0.733344386165839,1.1
"9-1989",1.17,"9","7",-0.51201568812864,0.262160064889845,0.287056843138148,-0.093128692570928,0.481915245669645,1.5544623755307,-0.895786303224197,1.25
"9-1990",1.03,"10","7",-0.174211076833842,0.0303494992916067,0.46600740518082,0.0526497158387431,-0.195434445536244,1.48504097443345,-1.38311205439927,1.17
"9-1992",1.17,"12","7",-0.939571733805111,0.882795042965542,1.06250927865639,0.205369953220304,1.04637332167455,1.70718945794469,-0.733344386165839,NA
"9-1996",0.61,"16","7",0.161120069733903,0.0259596768710577,1.95726208886976,0.274788242939195,0.594806860870626,1.60999949640851,-1.00408091459644,NA
"9-1997",1,"17","7",-0.375975128140672,0.141357296980395,1.59936096478441,1.038389429847,-0.195434445536244,1.62388377662796,-0.462607857735242,0.61
"9-1998",1.17,"18","7",1.258985056442,1.58504337234426,-0.249794842989869,-0.461045628081051,-0.308326060737226,1.56834665575015,-1.11237552596867,1
"9-1999",0.99,"19","7",-0.916250494950031,0.839514969496177,1.4800605900893,-0.100070521542818,1.19689547527586,1.60999949640851,-0.300165940676884,1.17
"9-2000",0.99,"20","7",-0.456539407821858,0.208428230894333,0.525657592528377,0.94120382424055,-0.00728175353460863,1.56834665575015,-0.733344386165839,0.99
"9-2001",0.99,"21","7",-0.41802402850059,0.174744088403862,1.8976119015222,1.08004040367833,0.293762553668009,1.7349580183836,-0.895786303224197,0.99
"9-2002",0.81,"22","7",-0.728973879901659,0.531402917578879,1.12215946600395,0.878727363493549,0.557176322470299,1.72107373816413,-0.6250497747936,0.99
"9-2003",0.58,"23","7",-0.520142786517532,0.270548518366223,1.24145984069907,0.517752256955314,0.820590091272589,1.7349580183836,-0.0835767179324065,0.81
"9-2004",0.99,"24","7",-1.13815561617716,1.29539820663561,0.764258341918607,0.684356152280653,-0.496478752738862,1.7349580183836,-1.38311205439927,0.58
"9-2005",1.25,"25","7",-0.0664386851550618,0.00441409888513343,1.53971077743685,0.351148361629975,0.557176322470299,1.7627265788225,-0.787491691851958,0.99
"9-2006",1.08,"26","7",-0.739574443017605,0.546970356764801,1.12215946600395,0.399741164433199,0.895851168073243,1.69330517772523,-1.05822822028256,1.25
"9-2007",1.28,"27","7",0.791853575132664,0.627032084450381,0.764258341918607,0.677414323308764,0.218501476867355,1.72107373816414,-1.00408091459644,1.08
"9-2008",1.55,"28","7",-0.230394061348353,0.0530814235045887,1.12215946600395,0.510810427983425,-0.00728175353460863,1.59611521618907,-1.22067013734091,1.28
"9-2009",1.53,"29","7",-1.22508023372791,1.50082157907083,1.95726208886976,1.038389429847,-0.0449122919349357,1.83214797991978,-1.00408091459644,1.55
"9-2010",1.93,"30","7",0.699982028127802,0.489974839701911,0.823908529266164,-0.197256127149265,0.594806860870626,1.74884229860304,-0.67919708047972,1.53
"9-2011",0.8,"31","7",-1.01094885878581,1.02201759508033,0.883558716613723,0.663530665364986,0.444284707269317,1.74884229860304,-1.38311205439927,1.93
"9-2012",1.08,"32","7",-0.367494677647915,0.135052338099545,1.00285909130884,0.371973848545643,0.858220629672916,1.72107373816414,-0.787491691851959,0.8
"9-2013",1.75,"33","7",0.259705306712197,0.0674468463344762,1.00285909130884,-0.107012350514706,1.08400386007488,1.77661085904196,-0.246018634990765,1.08
"9-2014",1.12,"34","7",0.178080970719416,0.0317128321323695,0.346707030485706,0.309497387798641,1.19689547527586,1.76272657882251,-0.841638997538078,1.75
"10-1982",0.7,"2","8",2.5437733060946,6.47078263279945,-0.369095217684984,-0.912264511253844,-0.12017336873559,1.37396673267779,0.403749033242668,NA
"10-1983",0.8,"3","8",0.876658080060228,0.768529389334885,0.525657592528377,-0.572114891631277,0.858220629672916,1.47115669421397,-0.191871329304645,0.7
"10-1984",1.3,"4","8",-0.0727990230246294,0.00529969775334052,-0.0111940935996393,-0.39856916733405,-0.345956599137553,1.45727241399453,0.133012504812071,0.8
"10-1985",1.1,"5","8",0.475603442173621,0.226198634207397,0.108106281095476,-0.697067813125281,1.04637332167455,1.36008245245835,-0.354313246363003,1.3
"10-1986",1,"6","8",1.11340398964968,1.23966844416782,1.06250927865639,0.927320166296772,0.40665416886899,1.38785101289727,0.349601727556549,1.1
"10-1987",0.94,"7","8",0.603163551668833,0.363806270061761,1.00285909130884,-0.39856916733405,1.9495062432824,1.58223093596961,0.349601727556549,1
"10-1988",1.18,"8","8",-0.0763325440632775,0.00582665728317221,0.167756468443033,0.247020927051638,0.782959552872262,1.59611521618907,0.457896338928787,0.94
"10-1989",1.22,"9","8",0.395745866700164,0.156614791010264,0.108106281095476,-0.211139785093043,1.00874278327422,1.40173529311671,-0.300165940676884,1.18
"10-1990",1.07,"10","8",0.855456953828337,0.731806599853257,0.94320890396128,0.344206532658086,0.180870938467027,1.40173529311671,-0.516755163421362,1.22
"10-1992",0.98,"12","8",0.213416181105901,0.0455464663578268,0.644957967223493,-0.474929286024829,1.83661462808142,1.49892525465289,-0.0835767179324065,NA
"10-1993",0.57,"13","8",-0.171737612106788,0.0294938074121414,0.70460815457105,-0.613765865462612,1.34741762887717,1.47115669421397,-1.00408091459644,0.98
"10-1997",1.19,"17","8",0.732843773787233,0.537059996778713,1.53971077743685,0.913436508352994,0.481915245669645,1.48504097443345,0.566190950301026,NA
"10-1998",1.68,"18","8",3.59358240667707,12.913834513579,0.22740665579059,-0.2389071009806,0.858220629672916,1.48504097443343,-0.246018634990765,1.19
"10-1999",0.99,"19","8",0.3240153896156,0.104985972707749,1.06250927865639,-0.620707694434501,1.3850481672775,1.41561957333616,0.18715981049819,1.68
"10-2000",0.99,"20","8",0.502811554171215,0.252819459008073,0.70460815457105,-0.301383561727602,1.42267870567782,1.38785101289727,0.0247178934398328,0.99
"10-2001",0.99,"21","8",0.233910603130062,0.0547141702566695,0.883558716613723,0.205369953220304,1.30978709047684,1.56834665575015,-0.354313246363003,0.99
"10-2002",0.81,"22","8",0.0385068896927994,0.00148278055381342,-0.369095217684984,-0.62764952340639,0.895851168073243,1.56834665575015,-0.191871329304645,0.99
"10-2003",0.65,"23","8",0.593976396968346,0.352807960155499,0.525657592528378,0.00405691303551959,-0.0449122919349357,1.58223093596961,0.349601727556549,0.81
"10-2004",0.99,"24","8",-0.850173651527304,0.722795237751269,0.0484560937479184,-0.447161970137273,1.5355703208788,1.63776805684742,-0.191871329304645,0.65
"10-2005",0.57,"25","8",0.0165990592531788,0.00027552876809054,0.764258341918607,0.420566651348866,0.218501476867355,1.60999949640851,-0.0294294122462869,0.99
"10-2006",0.48,"26","8",0.903159487850092,0.81569706049364,1.12215946600395,0.212311782192193,1.87424516648175,1.51280953487234,-0.246018634990765,0.57
"10-2007",1,"27","8",3.16849982572766,10.0393911456362,0.644957967223493,-0.343034535558937,1.15926493687553,1.55446237553071,-0.137724023618526,0.48
"10-2008",1.54,"28","8",0.0646549453787983,0.0041802619619354,0.227406655790591,-0.356918193502715,0.180870938467027,1.44338813377508,-0.354313246363003,1
"10-2009",0.29,"29","8",-0.860774214643249,0.740932248594702,0.70460815457105,-0.565173062659388,0.858220629672916,1.63776805684742,-0.516755163421362,1.54
"10-2010",0.45,"30","8",1.23142359234054,1.51640406377288,1.53971077743685,-0.190314298177376,0.820590091272589,1.65165233706688,0.078865199125952,0.29
"10-2011",0.88,"31","8",-0.621908192430609,0.386769799812307,0.406357217833263,-0.107012350514706,1.12163439847521,1.59611521618907,-0.67919708047972,0.45
"10-2012",0.54,"32","8",0.0886828884416081,0.00786465470234671,0.764258341918607,0.0873588606981887,1.57320085927913,1.59611521618907,0.0247178934398323,0.88
"10-2013",0.45,"33","8",1.16464004471008,1.3563864337423,1.36076021539418,0.517752256955314,1.12163439847521,1.59611521618907,-0.0835767179324065,0.54
"10-2014",0.51,"34","8",0.61977110055048,0.384116217077554,0.764258341918607,-0.55128940471561,1.08400386007488,1.5544623755307,-0.300165940676884,0.45
"11-1982",1.1,"2","9",-0.460426280964372,0.211992360202683,-0.488395592380098,-1.0025082878884,1.04637332167455,0.776942683241305,0.457896338928787,NA
"11-1983",1.8,"3","9",-0.291877327420837,0.0851923742623306,-0.130494468294754,-0.648475010322058,1.46030924407815,0.846364084338572,-0.354313246363003,1.1
"11-1984",2.24,"4","9",-1.17137071394045,1.37210934947737,0.525657592528377,0.517752256955314,0.481915245669645,0.832479804119131,-0.191871329304645,1.8
"11-1985",1.8,"5","9",-0.542050616957153,0.29381887134363,0.167756468443033,-0.245848929952489,0.93348170647357,0.707521282144038,-0.408460552049123,2.24
"11-1986",1.63,"6","9",-0.600707066198718,0.360848979381071,0.287056843138148,-0.287499903783823,1.3850481672775,0.721405562363495,0.349601727556549,1.8
"11-1987",1.4,"7","9",-0.306718115783161,0.0940760025495727,0.167756468443033,0.115126176585746,0.594806860870626,0.943554045874752,0.620338255987146,1.63
"11-1988",3.34,"8","9",-1.05511787176892,1.11327372332617,0.525657592528378,-0.273616245840045,1.87424516648175,0.971322606313665,0.18715981049819,1.4
"11-1989",2.26,"9","9",-0.490814561896749,0.240898934169898,-0.070844280947197,-0.2389071009806,0.67006793767128,0.763058403021864,-0.0835767179324065,3.34
"11-1990",1.85,"10","9",0.298927390241195,0.0893575846364117,-0.548045779727656,0.00405691303551959,-0.421217675938207,0.693637001924598,-0.895786303224197,2.26
"11-1991",0.9,"11","9",-0.651943121259122,0.425029833357086,0.406357217833263,-0.461045628081051,0.858220629672916,0.832479804119131,0.0247178934398323,1.85
"11-1992",1.32,"12","9",-0.718373316785714,0.516060222269707,0.46600740518082,-0.287499903783824,1.68609247448011,0.888016924996942,-0.300165940676884,0.9
"11-1997",1.2,"17","9",-0.960066155829272,0.921727023568797,1.36076021539418,0.830134560690325,0.0679793232660454,0.846364084338572,0.457896338928787,NA
"11-1998",1.56,"18","9",0.656519719352425,0.431018141898587,-0.249794842989869,-0.245848929952489,0.67006793767128,0.804711243680218,-0.570902469107481,1.2
"11-1999",0.94,"19","9",-0.963246324764056,0.927843482171461,0.525657592528377,-0.370801851446493,1.19689547527586,0.776942683241305,-0.083576717932406,1.56
"11-2000",0.62,"20","9",-1.0010549998776,1.00211111277993,0.585307779875935,0.0734752027544108,0.782959552872262,0.749174122802392,-0.462607857735242,0.94
"11-2001",0.99,"21","9",-0.635335572377474,0.403651289528212,0.227406655790591,-0.113954179486595,0.895851168073243,0.901901205216398,-0.787491691851959,0.62
"11-2002",0.81,"22","9",-0.841339848930682,0.707852741398703,0.525657592528378,-0.641533181350168,1.30978709047684,0.888016924996942,-0.67919708047972,0.99
"11-2003",0.4,"23","9",-0.407070113280779,0.165706077126426,0.764258341918607,0.302555558826751,0.256132015267681,0.915785485435839,0.133012504812071,0.81
"11-2004",0.63,"24","9",-1.28479673928107,1.65070266126727,0.94320890396128,0.62882152050554,0.557176322470299,0.985206886533106,-0.516755163421362,0.4
"11-2005",0.22,"25","9",-0.992927901488703,0.98590581755476,0.525657592528378,0.191486295276525,1.19689547527586,0.999091166752578,-0.0835767179324065,0.63
"11-2006",0.72,"26","9",-0.940278438012841,0.884123540991867,0.346707030485706,-0.00288491593636963,1.30978709047684,0.915785485435839,-0.408460552049123,0.22
"11-2007",1.42,"27","9",-0.0883465155946824,0.00780510681772146,-0.0708442809471965,-0.280558074811934,0.256132015267681,0.874132644777485,-0.408460552049123,0.72
"11-2008",0.93,"28","9",-0.38021535338705,0.14456371495124,0.108106281095476,-0.717893300040949,1.49793978247848,0.790826963460778,-0.462607857735242,1.42
"11-2009",0.53,"29","9",-1.34804676587288,1.81723008298033,1.06250927865639,0.0734752027544103,1.30978709047684,1.02685972719148,-0.570902469107481,0.93
"11-2010",1,"30","9",-0.225447131894245,0.0508264092793412,0.108106281095476,-0.273616245840045,0.594806860870626,0.957438326094193,-0.408460552049123,0.53
"11-2011",0.95,"31","9",-1.16359696765543,1.35395790313691,0.46600740518082,-0.218081614064932,1.23452601367619,0.957438326094193,-0.895786303224197,1
"11-2012",0.45,"32","9",-0.663603740686662,0.44036992465333,0.46600740518082,0.510810427983425,1.00874278327422,0.971322606313665,0.078865199125952,0.95
"11-2013",1.26,"33","9",-0.430391352135859,0.185236715993333,0.525657592528378,-0.141721495374152,0.971112244873897,0.943554045874752,-0.0294294122462873,0.45
"11-2014",1.17,"34","9",-0.520496138621397,0.270916230319784,0.108106281095476,-0.509638430884275,1.5355703208788,0.901901205216398,-0.570902469107481,1.26
"12-1982",1.39,"2","10",-1.08585950480516,1.17909086417571,-0.0708442809471965,0.0248823999511867,0.67006793767128,1.45727241399453,-0.354313246363003,NA
"12-1983",2.2,"3","10",-0.7858635686239,0.617581548490292,0.227406655790591,0.198428124248415,0.707698476071607,1.5266938150918,-0.462607857735242,1.39
"12-1984",1.11,"4","10",-1.56429825343817,2.44702902570971,0.70460815457105,0.309497387798641,1.15926493687553,1.5544623755307,-0.67919708047972,2.2
"12-1985",1.76,"5","10",-0.730740640420983,0.533981883562869,0.406357217833263,0.0457078868668544,0.971112244873897,1.33231389201944,-0.949933608910317,1.11
"12-1986",1.04,"6","10",-1.16783719290181,1.36384370912477,0.287056843138148,0.0387660578949647,0.858220629672916,1.42950385355562,-0.137724023618526,1.76
"12-1987",1.03,"7","10",-0.858300749916195,0.736680177306703,0.227406655790591,0.656588836393097,0.293762553668009,1.60999949640851,-0.246018634990765,1.04
"12-1988",1.4,"8","10",-1.30741127392842,1.70932423919514,0.94320890396128,0.47610128312398,0.745329014471935,1.65165233706688,-0.570902469107481,1.03
"12-1989",1.05,"9","10",-0.631802051338825,0.399173832075947,0.227406655790591,0.0526497158387431,0.557176322470299,1.38785101289727,-0.6250497747936,1.4
"12-1990",0.73,"10","10",-0.352300537181727,0.124115668498533,-0.309445030337426,0.524694085927203,-0.0449122919349363,1.33231389201944,-1.22067013734091,1.05
"12-1992",1.19,"12","10",-1.2201333042738,1.48872528019811,0.94320890396128,0.517752256955314,0.858220629672916,1.58223093596961,-0.570902469107481,NA
"12-1996",0.6,"16","10",-0.994694662008028,0.989417470627265,0.883558716613723,1.13557503545345,0.67006793767128,1.48504097443343,-0.895786303224197,NA
"12-1997",1.4,"17","10",-1.05617792808051,1.11551181576444,1.06250927865639,0.989796627043774,-0.345956599137553,1.51280953487234,-0.246018634990765,0.6
"12-1998",1.36,"18","10",0.51411882149489,0.264318162615294,-0.428745405032541,0.0734752027544108,0.218501476867354,1.44338813377506,-0.949933608910317,1.4
"12-1999",0.99,"19","10",-1.41129679246469,1.99175863642112,1.24145984069907,0.559403230786649,0.745329014471935,1.48504097443343,-0.137724023618526,1.36
"12-2000",0.99,"20","10",-1.21483302271583,1.47581927308088,0.883558716613722,0.857901876577881,0.632437399270953,1.44338813377508,-0.6250497747936,0.99
"12-2001",0.99,"21","10",-1.21589307902743,1.47839597962679,0.585307779875935,0.94120382424055,0.444284707269317,1.59611521618907,-1.05822822028256,0.99
